ticker,history_length,cutoff_date,horizon,model,last_price,actual,predicted,price_mae,return_abs_error
SMCI,30,2011-02-15,1,ARIMA,1.5789999961853027,1.5540000200271606,1.5815690183219395,0.02756899829477888,0.01745978363608791
SMCI,30,2011-02-15,1,Chronos-2,1.5789999961853027,1.5540000200271606,1.6000821590423584,0.046082139015197754,0.029184381967401807
SMCI,30,2011-02-15,5,Naive,1.5789999961853027,1.4299999475479126,1.5789999961853027,0.14900004863739014,0.09436355224658555
SMCI,30,2011-02-15,5,ARIMA,1.5789999961853027,1.4299999475479126,1.5807614193621977,0.15076147181428512,0.09547908307695319
SMCI,30,2011-02-15,5,Chronos-2,1.5789999961853027,1.4299999475479126,1.627400517463684,0.19740056991577148,0.1250161940422232
SMCI,30,2011-02-15,10,Naive,1.5789999961853027,1.52400004863739,1.5789999961853027,0.05499994754791282,0.034832139126527495
SMCI,30,2011-02-15,10,ARIMA,1.5789999961853027,1.52400004863739,1.5804743730401243,0.056474324402734366,0.03576588001214087
SMCI,30,2011-02-15,10,Chronos-2,1.5789999961853027,1.52400004863739,1.6587876081466675,0.13478755950927757,0.08536260914180505
SMCI,30,2011-02-15,20,Naive,1.5789999961853027,1.406000018119812,1.5789999961853027,0.17299997806549072,0.1095630009394809
SMCI,30,2011-02-15,20,ARIMA,1.5789999961853027,1.406000018119812,1.5805135100647292,0.17451349194491717,0.11052152778120539
SMCI,30,2011-02-15,20,Chronos-2,1.5789999961853027,1.406000018119812,1.6847906112670898,0.27879059314727783,0.17656149070348726
SMCI,30,2011-06-17,1,Naive,1.60099995136261,1.5980000495910645,1.60099995136261,0.002999901771545632,0.0018737675594507897
SMCI,30,2011-06-17,1,ARIMA,1.60099995136261,1.5980000495910645,1.6035349349509809,0.005534885359916419,0.0034571427408262023
SMCI,30,2011-06-17,1,Chronos-2,1.60099995136261,1.5980000495910645,1.6021524667739868,0.004152417182922363,0.002593639793298075
SMCI,30,2011-06-17,5,Naive,1.60099995136261,1.6469999551773071,1.60099995136261,0.046000003814697044,0.028732045729012334
SMCI,30,2011-06-17,5,ARIMA,1.60099995136261,1.6469999551773071,1.6107956363917078,0.036204318785599376,0.02261356644938428
SMCI,30,2011-06-17,5,Chronos-2,1.60099995136261,1.6469999551773071,1.599025845527649,0.0479741096496582,0.029965091259888887
SMCI,30,2011-06-17,10,Naive,1.60099995136261,1.6039999723434448,1.60099995136261,0.003000020980834739,0.0018738420187216498
