ticker,history_length,horizon,model,observations,mean_price_mae,mean_return_abs_error
PLUG,180,1,Naive,50,0.23140004098415376,0.0337786385338579
PLUG,180,1,XGBoost,50,0.3297781051300243,0.041281655730673814
PLUG,180,5,ARIMA,50,0.5576754302847425,0.0897614576956485
PLUG,180,5,Chronos-2,50,0.5999744457006454,0.099766670719281
PLUG,180,5,Naive,50,0.5690000087022781,0.08999237400966965
PLUG,180,5,XGBoost,50,0.5897860727138557,0.10053024774483468
PLUG,180,10,ARIMA,50,1.0004998180975564,0.12989401677560347
PLUG,180,10,Chronos-2,50,0.9288099801540375,0.149816668688275
PLUG,180,10,Naive,50,0.8307999348640442,0.12824750234254845
PLUG,180,10,XGBoost,50,1.0175751687843089,0.16818685446035642
PLUG,180,20,ARIMA,50,1.7753023001144,0.22197861485107293
PLUG,180,20,Chronos-2,50,1.5305626481771468,0.2516009071214732
PLUG,180,20,Naive,50,1.379799964427948,0.21563097829291983
PLUG,180,20,XGBoost,50,3.088355070756114,0.3116133243518544
RKLB,30,1,ARIMA,50,0.7297965051567882,0.030156744679237287
RKLB,30,1,Chronos-2,50,0.788288760185242,0.02986793594249848
RKLB,30,1,Naive,50,0.7203003168106078,0.026377134469176194
RKLB,30,5,ARIMA,50,1.9410392821933684,0.08348874615987721
RKLB,30,5,Chronos-2,50,2.0936170339584343,0.09006560640878891
RKLB,30,5,Naive,50,1.9941999864578241,0.08126206989406633
RKLB,30,10,ARIMA,50,2.5069879542913323,0.11159116412464132
RKLB,30,10,Chronos-2,50,3.3333214330673218,0.13099164391401863
RKLB,30,10,Naive,50,2.548099842071533,0.10913237305599562
RKLB,30,20,ARIMA,50,4.3406631590003615,0.16255262962737102
RKLB,30,20,Chronos-2,50,4.332778954505921,0.1624253165570047
RKLB,30,20,Naive,50,3.927199912071228,0.1564619162474533
RKLB,60,1,ARIMA,50,1.3805951850513305,0.04358392922091781
RKLB,60,1,Chronos-2,50,1.38474449634552,0.043667632270729756
RKLB,60,1,Naive,50,1.2992003631591793,0.03757965146197182
RKLB,60,5,ARIMA,50,2.4730200373034106,0.10308165653910155
RKLB,60,5,Chronos-2,50,2.380691990852356,0.09414871638852963
RKLB,60,5,Naive,50,1.9475000905990598,0.080645006410836
RKLB,60,10,ARIMA,50,3.8610894684331374,0.176197027110373
RKLB,60,10,Chronos-2,50,2.835505361557007,0.13257844021036816
RKLB,60,10,Naive,50,2.666300072669982,0.12635728846177524
RKLB,60,20,ARIMA,50,7.203169830556186,0.29092659564975903
RKLB,60,20,Chronos-2,50,3.97933265209198,0.17394908274512796
RKLB,60,20,Naive,50,4.54799991607666,0.17583355319790542
RKLB,90,1,ARIMA,50,1.2022633231467044,0.040836200615467985
RKLB,90,1,Chronos-2,50,1.3364696407318115,0.04720262247101762
RKLB,90,1,Naive,50,1.1867005491256715,0.03813863346263857
RKLB,90,5,ARIMA,50,2.0809991820255873,0.09844991759887799
RKLB,90,5,Chronos-2,50,1.984945206642151,0.08754764552217047
RKLB,90,5,Naive,50,1.6565999317169189,0.07818716896499889
RKLB,90,10,ARIMA,50,4.249161639639309,0.1837252120531831
RKLB,90,10,Chronos-2,50,3.272273540496826,0.14613596600918655
RKLB,90,10,Naive,50,3.345400109291077,0.1371261538746931
RKLB,90,20,ARIMA,50,7.507578297561541,0.31505228350886033
RKLB,90,20,Chronos-2,50,3.946793646812439,0.17164231678460098
RKLB,90,20,Naive,50,4.996800079345703,0.19090226941082228
RKLB,180,1,ARIMA,50,0.9029025816872434,0.030006951734833615
RKLB,180,1,Chronos-2,50,1.0175341176986694,0.03504098133332457
RKLB,180,1,Naive,50,0.9381000185012813,0.031243815735421107
RKLB,180,1,XGBoost,50,0.9754117616458935,0.031353411534065394
RKLB,180,5,ARIMA,50,1.8850056292878827,0.06062769516619012
RKLB,180,5,Chronos-2,50,1.9863978624343872,0.06827070800929347
RKLB,180,5,Naive,50,1.9375998020172118,0.06294664717181055
RKLB,180,5,XGBoost,50,2.0815787763959337,0.08715248035668562
RKLB,180,10,ARIMA,50,2.1677973030404933,0.10007318762033503
RKLB,180,10,Chronos-2,50,2.2634866476058964,0.104250582065846
RKLB,180,10,Naive,50,2.1371000289917,0.09821475533160387
RKLB,180,10,XGBoost,50,3.8765634604452273,0.15092347309662907
RKLB,180,20,ARIMA,50,5.1799378788021855,0.188436069718568
RKLB,180,20,Chronos-2,50,5.069417943954468,0.19938373227780484
RKLB,180,20,Naive,50,5.259900217056274,0.19348646680763942
RKLB,180,20,XGBoost,50,5.965261974307232,0.23678648608428726
SMCI,30,1,ARIMA,50,0.3472243736823378,0.026682767145898154
SMCI,30,1,Chronos-2,50,0.3689519560337065,0.030429426227203252
SMCI,30,1,Naive,50,0.29047983646392805,0.024791078208433327
SMCI,30,5,ARIMA,50,0.9742610451631849,0.0574767318342148
SMCI,30,5,Chronos-2,50,0.9935675311088559,0.06690571249029645
SMCI,30,5,Naive,50,0.9579400551319125,0.05777739332882488
SMCI,30,10,ARIMA,50,1.5304407770521644,0.0821334520410646
SMCI,30,10,Chronos-2,50,1.7789595854282374,0.09381181783625694
SMCI,30,10,Naive,50,1.5317602062225335,0.08566250036873127
SMCI,30,20,ARIMA,50,2.0550690245501264,0.11686010892565658
SMCI,30,20,Chronos-2,50,1.8920666134357453,0.11708418825096135
SMCI,30,20,Naive,50,1.874659820795059,0.11116985121168778
SMCI,60,1,ARIMA,50,0.7129258894727883,0.03182362943838646
SMCI,60,1,Chronos-2,50,0.6848731505870816,0.03180312436978168
SMCI,60,1,Naive,50,0.7223199737071988,0.032020403064706444
SMCI,60,5,ARIMA,50,1.5363995891287783,0.0694282008380776
SMCI,60,5,Chronos-2,50,1.6463729667663571,0.07041661613606948
SMCI,60,5,Naive,50,1.5123400521278378,0.06942200291981072
SMCI,60,10,ARIMA,50,1.2084291738953723,0.08341383690943102
SMCI,60,10,Chronos-2,50,1.6156231355667114,0.09145880933063406
SMCI,60,10,Naive,50,1.189679971933365,0.08397951816303972
SMCI,60,20,ARIMA,50,1.8694801934756697,0.10806564535664508
SMCI,60,20,Chronos-2,50,2.6895896577835083,0.12757830102543358
SMCI,60,20,Naive,50,1.834299978017807,0.10774107336735918
SMCI,90,1,ARIMA,50,0.31096573013099227,0.022832317183807252
SMCI,90,1,Chronos-2,50,0.33556278347969104,0.024667837571232303
SMCI,90,1,Naive,50,0.2882000124454496,0.02189267832327644
SMCI,90,5,ARIMA,50,0.7283133824184412,0.048711930930810894
SMCI,90,5,Chronos-2,50,0.981470912694931,0.05575967221215436
SMCI,90,5,Naive,50,0.7972399306297301,0.05073337419814952
SMCI,90,10,ARIMA,50,1.6102317804329784,0.08254336403972747
SMCI,90,10,Chronos-2,50,1.5944391262531281,0.09358428075202195
SMCI,90,10,Naive,50,1.6167397940158843,0.08253516310483083
SMCI,90,20,ARIMA,50,1.3936268307862825,0.11765071300810646
SMCI,90,20,Chronos-2,50,2.3120206928253175,0.1384889297866764
SMCI,90,20,Naive,50,1.3294198679924012,0.11489607186532945
SMCI,180,1,ARIMA,50,0.4180167674260495,0.030504051538501536
SMCI,180,1,Chronos-2,50,0.3908580195903778,0.030400163654862623
SMCI,180,1,Naive,50,0.4112402439117432,0.030152914049239574
SMCI,180,1,XGBoost,50,0.3887909698062872,0.03325376377744958
SMCI,180,5,ARIMA,50,1.0797896900082231,0.0648622244437373
SMCI,180,5,Chronos-2,50,1.036645349264145,0.06620655192029988
SMCI,180,5,Naive,50,1.0671400701999667,0.06441547489169425
SMCI,180,5,XGBoost,50,1.3237636494353797,0.07758053236929528
SMCI,180,10,ARIMA,50,1.2859483943177108,0.08814543602974757
SMCI,180,10,Chronos-2,50,1.3356556355953217,0.09022740871302952
SMCI,180,10,Naive,50,1.2767801117897033,0.08750808186733516
SMCI,180,10,XGBoost,50,1.7433198108908414,0.11467932490504357
SMCI,180,20,ARIMA,50,2.0067134513098916,0.12765667490287658
SMCI,180,20,Chronos-2,50,2.161181102991104,0.13682527241975795
SMCI,180,20,Naive,50,2.000100009441376,0.12824396857590561
SMCI,180,20,XGBoost,50,2.7939129776799194,0.18605187614103338
