experiment,ticker,horizon,model,observations,mean_price_mae,median_price_mae,mean_return_abs_error,directional_accuracy
Experiment 2 — OHLCV,ENPH,20,Naive,50,12.206600259542462,3.4149980545043945,0.20658585887743328,0.0
Experiment 2 — OHLCV,ENPH,20,XGBoost,50,15.492855347754675,3.581961085484899,0.25618065503236337,0.48
Experiment 2 — OHLCV,IONQ,1,ARIMA,50,1.320752055938457,0.49764478771891696,0.050458497707276354,0.42
Experiment 2 — OHLCV,IONQ,1,Chronos-2,50,1.3034597158432004,0.48798179626464844,0.050390755389782174,0.56
Experiment 2 — OHLCV,IONQ,1,EGARCH,50,1.3067502606487609,0.5000337243770456,0.049444322281826006,0.4
Experiment 2 — OHLCV,IONQ,1,ETS,50,1.3109294017546844,0.47583699972819815,0.049565391288906725,0.52
Experiment 2 — OHLCV,IONQ,1,GARCH,50,1.3073580531743525,0.500018627358302,0.04946183123656225,0.38
Experiment 2 — OHLCV,IONQ,1,GJR-GARCH,50,1.307348174727973,0.5000858036017792,0.049459283551666997,0.4
Experiment 2 — OHLCV,IONQ,1,LightGBM,50,1.9067517885353067,0.6973523398265256,0.06732623051817041,0.4
Experiment 2 — OHLCV,IONQ,1,Naive,50,1.3065998315811158,0.4999995231628418,0.049431477897668434,0.0
Experiment 2 — OHLCV,IONQ,1,XGBoost,50,1.766403968640491,0.6409924994436667,0.06075418376260569,0.4
Experiment 2 — OHLCV,IONQ,5,ARIMA,50,2.7136571631471123,1.1994268384861968,0.10083116224645028,0.5
Experiment 2 — OHLCV,IONQ,5,Chronos-2,50,2.715727758407593,0.8912086486816406,0.09738316565285729,0.58
Experiment 2 — OHLCV,IONQ,5,ETS,50,2.713840565090361,1.2359683634005627,0.09989837052450923,0.44
Experiment 2 — OHLCV,IONQ,5,GARCH,50,2.726103354826817,1.2142060156362637,0.10041317737909072,0.58
Experiment 2 — OHLCV,IONQ,5,GJR-GARCH,50,2.726272473831015,1.216648001742116,0.10042346995833037,0.56
Experiment 2 — OHLCV,IONQ,5,LightGBM,50,3.6369621096086475,1.2072356674105045,0.12965941005936144,0.46
Experiment 2 — OHLCV,IONQ,5,Naive,50,2.7287999248504637,1.2299981117248535,0.10049100867837253,0.0
Experiment 2 — OHLCV,IONQ,5,XGBoost,50,3.5145774524285383,0.91209057543188,0.1197229029202815,0.5
Experiment 2 — OHLCV,IONQ,10,ARIMA,50,3.580088388456635,1.3824955297500159,0.1493805446945755,0.54
Experiment 2 — OHLCV,IONQ,10,Chronos-2,50,3.7565605545043947,1.5281658172607386,0.15398893655420076,0.5
Experiment 2 — OHLCV,IONQ,10,ETS,50,3.5821522126665912,1.389999865144489,0.14885883587664744,0.44
Experiment 2 — OHLCV,IONQ,10,GARCH,50,3.6128928686259525,1.5754163055697106,0.15013100511873342,0.54
Experiment 2 — OHLCV,IONQ,10,GJR-GARCH,50,3.613086799833714,1.5781770593085716,0.15015823484256172,0.52
Experiment 2 — OHLCV,IONQ,10,LightGBM,50,4.887553404124032,2.826141392122441,0.19219751495435194,0.54
Experiment 2 — OHLCV,IONQ,10,Naive,50,3.6133999252319335,1.5900001525878906,0.15015437586672314,0.02
Experiment 2 — OHLCV,IONQ,10,XGBoost,50,4.6371054815048725,2.8236512877887963,0.18537417625100042,0.58
Experiment 2 — OHLCV,IONQ,20,ARIMA,50,5.095924116489358,1.9851023263893088,0.2171064228519726,0.62
Experiment 2 — OHLCV,IONQ,20,Chronos-2,50,5.68674674987793,2.144707202911377,0.2461871631144773,0.56
Experiment 2 — OHLCV,IONQ,20,ETS,50,5.1101873463967555,1.9850001333653928,0.21819681165596272,0.44
Experiment 2 — OHLCV,IONQ,20,GARCH,50,5.1563626028992555,1.9856592732846639,0.22065505690868548,0.5
Experiment 2 — OHLCV,IONQ,20,GJR-GARCH,50,5.156860300608425,1.985570462843285,0.22071226419406206,0.48
Experiment 2 — OHLCV,IONQ,20,LightGBM,50,8.880645441235075,4.471035514673783,0.33775179777304615,0.5
Experiment 2 — OHLCV,IONQ,20,Naive,50,5.157400131225586,1.9850001335144043,0.2205142777180976,0.0
Experiment 2 — OHLCV,IONQ,20,XGBoost,50,8.576444903920356,3.6402605254260583,0.3159193177794576,0.56
Experiment 2 — OHLCV,MSFT,1,ARIMA,50,2.2491634595315877,0.4898615806722404,0.010820337523092994,0.5
Experiment 2 — OHLCV,MSFT,1,Chronos-2,50,2.3491432952880844,0.9117469787597656,0.011555315172984713,0.36
Experiment 2 — OHLCV,MSFT,1,EGARCH,50,2.1065347188233985,0.5551137704047235,0.010484450417075549,0.68
Experiment 2 — OHLCV,MSFT,1,ETS,50,2.152357953267458,0.45524114902278257,0.010426104136054125,0.54
Experiment 2 — OHLCV,MSFT,1,GARCH,50,2.090924316129355,0.5856125516059443,0.010405299403637986,0.66
Experiment 2 — OHLCV,MSFT,1,GJR-GARCH,50,2.102557481548896,0.56146209300843,0.010464156807464087,0.68
Experiment 2 — OHLCV,MSFT,1,LightGBM,50,2.443827641347355,0.530488307776988,0.011194367343949138,0.64
Experiment 2 — OHLCV,MSFT,1,Naive,50,2.1507469558715786,0.4760627746581889,0.010680606701772892,0.0
Experiment 2 — OHLCV,MSFT,1,XGBoost,50,2.3937850394263656,0.604378503766732,0.011319232521382217,0.5
Experiment 2 — OHLCV,MSFT,5,ARIMA,50,4.558964274951018,1.1778899786485955,0.02404548516003618,0.44
Experiment 2 — OHLCV,MSFT,5,Chronos-2,50,4.573898887634277,1.4094762802124006,0.024220694796903555,0.5
Experiment 2 — OHLCV,MSFT,5,ETS,50,4.419502638729048,1.0573331719565715,0.02351802511818736,0.56
Experiment 2 — OHLCV,MSFT,5,GARCH,50,4.237094322146184,1.1228486810671683,0.022939348036224435,0.68
Experiment 2 — OHLCV,MSFT,5,GJR-GARCH,50,4.285482651802267,1.201208359264161,0.02311297503474135,0.7
Experiment 2 — OHLCV,MSFT,5,LightGBM,50,4.754589162438264,2.3311585795985508,0.026178284049115645,0.54
Experiment 2 — OHLCV,MSFT,5,Naive,50,4.5117690658569325,1.0463991165161115,0.023970905774410314,0.0
Experiment 2 — OHLCV,MSFT,5,XGBoost,50,4.556370676336346,1.7134987733779958,0.024339181561144216,0.56
Experiment 2 — OHLCV,MSFT,10,ARIMA,50,6.538217962878701,1.93338160500128,0.033059121466052804,0.5
Experiment 2 — OHLCV,MSFT,10,Chronos-2,50,6.297335510253904,1.724792480468743,0.031055298302360913,0.66
Experiment 2 — OHLCV,MSFT,10,ETS,50,6.366752446557971,1.8318788235188208,0.03198656282630037,0.64
Experiment 2 — OHLCV,MSFT,10,GARCH,50,6.053670676229193,1.6689277139350196,0.030458384464944643,0.74
Experiment 2 — OHLCV,MSFT,10,GJR-GARCH,50,6.107941931027722,1.5974276369970717,0.030925532698586736,0.72
Experiment 2 — OHLCV,MSFT,10,LightGBM,50,6.512355741508442,1.846871795140359,0.03591572447457918,0.68
Experiment 2 — OHLCV,MSFT,10,Naive,50,6.479351158142089,2.0161209106445312,0.03299012317273015,0.0
Experiment 2 — OHLCV,MSFT,10,XGBoost,50,6.070255917218873,2.101106307129939,0.03453032389197396,0.66
Experiment 2 — OHLCV,MSFT,20,ARIMA,50,7.411391311851502,3.5227222830846294,0.042255332198380534,0.58
Experiment 2 — OHLCV,MSFT,20,Chronos-2,50,7.045959930419924,2.6194438934326207,0.039499155160198515,0.66
Experiment 2 — OHLCV,MSFT,20,ETS,50,6.992269221059701,2.9798010825668975,0.04077802647905346,0.56
Experiment 2 — OHLCV,MSFT,20,GARCH,50,6.294012861635444,2.362396334920092,0.03701587646186519,0.7
Experiment 2 — OHLCV,MSFT,20,GJR-GARCH,50,6.384466712027336,2.650120814080651,0.03775147596436799,0.72
Experiment 2 — OHLCV,MSFT,20,LightGBM,50,10.993678553008463,4.369843439932538,0.06338109129828894,0.5
Experiment 2 — OHLCV,MSFT,20,Naive,50,7.375335121154786,3.4894924163818324,0.04230020653972795,0.0
Experiment 2 — OHLCV,MSFT,20,XGBoost,50,9.63262441589336,3.268278534749925,0.05844610930287705,0.56
Experiment 2 — OHLCV,NVDA,1,ARIMA,50,0.8323706330786759,0.06568513098560125,0.020465286876526205,0.48
Experiment 2 — OHLCV,NVDA,1,Chronos-2,50,0.9269877296686161,0.097220778465271,0.02254077349861193,0.34
Experiment 2 — OHLCV,NVDA,1,EGARCH,50,0.8194687851732607,0.060413025466172776,0.02007676176191318,0.66
Experiment 2 — OHLCV,NVDA,1,ETS,50,0.8285582556771157,0.07147812203624637,0.020287067556554374,0.48
Experiment 2 — OHLCV,NVDA,1,GARCH,50,0.8171079658500647,0.06292958201750887,0.020042090393901993,0.66
Experiment 2 — OHLCV,NVDA,1,GJR-GARCH,50,0.8188300394293635,0.06108165606006555,0.020071262261099322,0.66
Experiment 2 — OHLCV,NVDA,1,LightGBM,50,0.9145928122827474,0.09033537582434814,0.024362753774211564,0.38
Experiment 2 — OHLCV,NVDA,1,Naive,50,0.8314018368720988,0.047803640365600586,0.020311803803834003,0.02
Experiment 2 — OHLCV,NVDA,1,XGBoost,50,0.8357193435653708,0.08177650274796378,0.021193172897021037,0.5
Experiment 2 — OHLCV,NVDA,5,ARIMA,50,2.1161606475398886,0.18484754152862792,0.05139965466147795,0.54
Experiment 2 — OHLCV,NVDA,5,Chronos-2,50,2.305791515111922,0.19039988517761186,0.05358360227930072,0.42
Experiment 2 — OHLCV,NVDA,5,ETS,50,2.084711406782983,0.2008436178534725,0.049932611256356785,0.62
Experiment 2 — OHLCV,NVDA,5,GARCH,50,2.0264524101427397,0.18798710454403578,0.049397171709331236,0.7
Experiment 2 — OHLCV,NVDA,5,GJR-GARCH,50,2.0371847362487943,0.18799393290367306,0.049619973189634875,0.7
Experiment 2 — OHLCV,NVDA,5,LightGBM,50,2.1275656333715594,0.20542634822929617,0.05644079339514893,0.5
Experiment 2 — OHLCV,NVDA,5,Naive,50,2.1155920594930633,0.18220853805541992,0.05135673727822297,0.0
Experiment 2 — OHLCV,NVDA,5,XGBoost,50,2.056016138070359,0.3969903520262694,0.060018548550880874,0.48
Experiment 2 — OHLCV,NVDA,10,ARIMA,50,2.6085872795704437,0.321478356576264,0.06944427131068404,0.5
Experiment 2 — OHLCV,NVDA,10,Chronos-2,50,2.5879405570030203,0.2185497283935547,0.06823164903239266,0.54
Experiment 2 — OHLCV,NVDA,10,ETS,50,2.5276317717427705,0.1898049231004384,0.06676666818810566,0.62
Experiment 2 — OHLCV,NVDA,10,GARCH,50,2.492922844009872,0.23100963979097333,0.06552434739800164,0.7
Experiment 2 — OHLCV,NVDA,10,GJR-GARCH,50,2.5051817228207347,0.22382607835618606,0.06602947523654329,0.7
Experiment 2 — OHLCV,NVDA,10,LightGBM,50,2.817964467963902,0.26237473433336866,0.08145111939933368,0.56
Experiment 2 — OHLCV,NVDA,10,Naive,50,2.6066425001621245,0.3213188648223877,0.06941045348519824,0.0
Experiment 2 — OHLCV,NVDA,10,XGBoost,50,2.5523248938224543,0.2960898839441102,0.07682143272516682,0.54
Experiment 2 — OHLCV,NVDA,20,ARIMA,50,4.0339508563567374,0.19500641369393312,0.0939773671880086,0.56
Experiment 2 — OHLCV,NVDA,20,Chronos-2,50,4.134759083986283,0.20083212852478027,0.09285170048746544,0.64
Experiment 2 — OHLCV,NVDA,20,ETS,50,3.955623410708467,0.2729607778911576,0.09112818665659264,0.62
Experiment 2 — OHLCV,NVDA,20,GARCH,50,3.624380505800566,0.283984386490292,0.08770123711061671,0.68
Experiment 2 — OHLCV,NVDA,20,GJR-GARCH,50,3.675177464468462,0.26817524965596107,0.0884970119316317,0.68
Experiment 2 — OHLCV,NVDA,20,LightGBM,50,4.420393796033921,0.4794657220527083,0.11635593247812177,0.54
Experiment 2 — OHLCV,NVDA,20,Naive,50,4.036516761779784,0.20063602924346724,0.09396481711120223,0.0
Experiment 2 — OHLCV,NVDA,20,XGBoost,50,4.131072562797525,0.35961444349629623,0.11428141296045152,0.52
Experiment 2 — OHLCV,PLUG,1,ARIMA,50,0.26669984619945797,0.0943735053280188,0.04382174005140918,0.52
Experiment 2 — OHLCV,PLUG,1,Chronos-2,50,0.2759635108709335,0.09675920009613037,0.04547731381405204,0.48
Experiment 2 — OHLCV,PLUG,1,EGARCH,50,0.2654189618603607,0.10020368437290617,0.04367851945993348,0.46
Experiment 2 — OHLCV,PLUG,1,ETS,50,0.272495579078133,0.07959710171351397,0.043473929694693894,0.52
Experiment 2 — OHLCV,PLUG,1,GARCH,50,0.265133798571588,0.10039706022995865,0.04360298041754173,0.46
Experiment 2 — OHLCV,PLUG,1,GJR-GARCH,50,0.26540513017041245,0.10019065696346319,0.043670106189635904,0.46
Experiment 2 — OHLCV,PLUG,1,LightGBM,50,0.28507983571833395,0.09955748854199076,0.048846379373758075,0.52
Experiment 2 — OHLCV,PLUG,1,Naive,50,0.2648000222444533,0.09500014781951904,0.04345497497476845,0.04
Experiment 2 — OHLCV,PLUG,1,XGBoost,50,0.3374894179856886,0.10423181844833973,0.054753578064234,0.38
Experiment 2 — OHLCV,PLUG,5,ARIMA,50,0.6172363998285954,0.22361530121321516,0.09713973112147672,0.52
Experiment 2 — OHLCV,PLUG,5,Chronos-2,50,0.6118120968341827,0.19959306716918923,0.09448827855735135,0.5
Experiment 2 — OHLCV,PLUG,5,ETS,50,0.6180671420368204,0.2332711546919195,0.09792584963774348,0.56
Experiment 2 — OHLCV,PLUG,5,GARCH,50,0.5972389212800252,0.20383938349574204,0.09666937722500528,0.52
Experiment 2 — OHLCV,PLUG,5,GJR-GARCH,50,0.5976850212332093,0.20410690462690972,0.09708556686583991,0.52
Experiment 2 — OHLCV,PLUG,5,LightGBM,50,0.8617825019835792,0.17907190961375763,0.11239188201021529,0.48
Experiment 2 — OHLCV,PLUG,5,Naive,50,0.6144000351428983,0.22500014305114746,0.09695871195839506,0.02
Experiment 2 — OHLCV,PLUG,5,XGBoost,50,0.6876742572275151,0.18510831092093039,0.11058087823189464,0.46
Experiment 2 — OHLCV,PLUG,10,ARIMA,50,0.7758590815516265,0.1912839985590613,0.12001263096558247,0.5
Experiment 2 — OHLCV,PLUG,10,Chronos-2,50,0.828284887075424,0.2395474910736084,0.12281015924480485,0.44
Experiment 2 — OHLCV,PLUG,10,ETS,50,0.7655034399731018,0.17236944898965212,0.12058938569084844,0.5
Experiment 2 — OHLCV,PLUG,10,GARCH,50,0.7464538903215874,0.1901457309722387,0.12125154346161522,0.52
Experiment 2 — OHLCV,PLUG,10,GJR-GARCH,50,0.7413597424307647,0.18955719681949512,0.1208117769007026,0.52
Experiment 2 — OHLCV,PLUG,10,LightGBM,50,0.842729621569149,0.18380900677369094,0.1237798346583826,0.5
Experiment 2 — OHLCV,PLUG,10,Naive,50,0.7743999719619749,0.19499991834163663,0.11994263462440795,0.1
Experiment 2 — OHLCV,PLUG,10,XGBoost,50,0.9420182056865057,0.21168122272571277,0.12469333730964134,0.54
Experiment 2 — OHLCV,PLUG,20,ARIMA,50,1.1903098190259642,0.3173058467762241,0.15844102484297592,0.44
Experiment 2 — OHLCV,PLUG,20,Chronos-2,50,1.2604179927706718,0.29053232818841934,0.15849589080417448,0.6
Experiment 2 — OHLCV,PLUG,20,ETS,50,1.170532547012862,0.3186697832338563,0.15755814494025125,0.58
Experiment 2 — OHLCV,PLUG,20,GARCH,50,1.1559057006982492,0.2782539927211952,0.16637755886353323,0.56
Experiment 2 — OHLCV,PLUG,20,GJR-GARCH,50,1.1521161039719052,0.2794910274472668,0.16692694984860526,0.56
Experiment 2 — OHLCV,PLUG,20,LightGBM,50,1.3390775168040527,0.2811078119164856,0.20135604208643879,0.64
Experiment 2 — OHLCV,PLUG,20,Naive,50,1.1891999301314353,0.315000057220459,0.15849129991434585,0.0
Experiment 2 — OHLCV,PLUG,20,XGBoost,50,1.6648103598696156,0.31930227979324677,0.2321098882675956,0.5
Experiment 2 — OHLCV,RKLB,1,ARIMA,50,1.5921450056731634,0.22429657382956725,0.03903961389683789,0.52
Experiment 2 — OHLCV,RKLB,1,Chronos-2,50,1.5458829832077023,0.20111322402954102,0.04040551483029207,0.54
Experiment 2 — OHLCV,RKLB,1,EGARCH,50,1.5860151471428776,0.2238530987193048,0.039187751501950495,0.52
Experiment 2 — OHLCV,RKLB,1,ETS,50,1.6136380961827583,0.2244107776335802,0.03972507466053641,0.5
Experiment 2 — OHLCV,RKLB,1,GARCH,50,1.585479225283749,0.22549433446430278,0.039220108828556664,0.42
Experiment 2 — OHLCV,RKLB,1,GJR-GARCH,50,1.5854635182702628,0.2251623671211198,0.03921368255346455,0.5
Experiment 2 — OHLCV,RKLB,1,LightGBM,50,1.8029185935685401,0.2132507103006107,0.04632088637104423,0.46
Experiment 2 — OHLCV,RKLB,1,Naive,50,1.5838000440597528,0.22499990463256836,0.03918925956187164,0.0
Experiment 2 — OHLCV,RKLB,1,XGBoost,50,1.7778545374735346,0.20869654475167287,0.044843689860056914,0.42
Experiment 2 — OHLCV,RKLB,5,ARIMA,50,2.319032348245339,0.5131679253554051,0.06737837129308323,0.38
Experiment 2 — OHLCV,RKLB,5,Chronos-2,50,2.2638102006912235,0.5621867179870605,0.06901188758691956,0.52
Experiment 2 — OHLCV,RKLB,5,ETS,50,2.462747450109118,0.5343415644819951,0.06908629863310367,0.38
Experiment 2 — OHLCV,RKLB,5,GARCH,50,2.333615492157901,0.4734734784514887,0.06682553709132596,0.44
Experiment 2 — OHLCV,RKLB,5,GJR-GARCH,50,2.335023416903027,0.4736437711691035,0.06686486706903585,0.4
Experiment 2 — OHLCV,RKLB,5,LightGBM,50,3.7208755687317203,0.8226534279959608,0.11278941197368823,0.44
Experiment 2 — OHLCV,RKLB,5,Naive,50,2.31019998073578,0.47500014305114746,0.06663645339672306,0.0
Experiment 2 — OHLCV,RKLB,5,XGBoost,50,3.312405678504517,0.7425587708954069,0.10019581485517925,0.48
Experiment 2 — OHLCV,RKLB,10,ARIMA,50,4.04689200242289,0.6011915022847085,0.10688669410601255,0.52
Experiment 2 — OHLCV,RKLB,10,Chronos-2,50,4.189681353569031,0.7086968421936035,0.11243417353900866,0.44
Experiment 2 — OHLCV,RKLB,10,ETS,50,4.209239309182029,0.5247332470475605,0.10833189325026847,0.5
Experiment 2 — OHLCV,RKLB,10,GARCH,50,4.0742594645049905,0.5709507629074411,0.10744121222011391,0.38
Experiment 2 — OHLCV,RKLB,10,GJR-GARCH,50,4.0741557214704684,0.5771043448971627,0.107338090514805,0.38
Experiment 2 — OHLCV,RKLB,10,LightGBM,50,5.233981490303336,0.789797512219585,0.15508406593436697,0.5
Experiment 2 — OHLCV,RKLB,10,Naive,50,4.047200083732605,0.5400004386901855,0.10679763412336435,0.0
Experiment 2 — OHLCV,RKLB,10,XGBoost,50,4.938910350237682,0.8575970175187075,0.15159438104861034,0.48
Experiment 2 — OHLCV,RKLB,20,ARIMA,50,6.473961103160881,1.4891511784906437,0.2074548954179499,0.38
Experiment 2 — OHLCV,RKLB,20,Chronos-2,50,6.684222006797791,1.6336064338684082,0.2178450822548993,0.34
Experiment 2 — OHLCV,RKLB,20,ETS,50,6.619923512927918,1.4629825295510943,0.20373572505164056,0.48
Experiment 2 — OHLCV,RKLB,20,GARCH,50,6.517517497357302,1.4684765137868938,0.20640348832362673,0.48
Experiment 2 — OHLCV,RKLB,20,GJR-GARCH,50,6.5165615478608085,1.475030535644958,0.20622428630615022,0.52
Experiment 2 — OHLCV,RKLB,20,LightGBM,50,8.062047199594772,1.5057730218746124,0.26664423416964217,0.64
Experiment 2 — OHLCV,RKLB,20,Naive,50,6.459099698066711,1.4749999046325684,0.20570434219817474,0.0
Experiment 2 — OHLCV,RKLB,20,XGBoost,50,7.841517227609782,1.3196537784209563,0.25426964355670395,0.62
Experiment 2 — OHLCV,SMCI,1,ARIMA,50,0.3146926143946629,0.04532432797594854,0.02365052273494176,0.5
Experiment 2 — OHLCV,SMCI,1,Chronos-2,50,0.39412352085113544,0.05370032787322998,0.028109629799556127,0.3
Experiment 2 — OHLCV,SMCI,1,EGARCH,50,0.3155505574864431,0.04944039206761042,0.023679075714608092,0.62
Experiment 2 — OHLCV,SMCI,1,ETS,50,0.32202433655920465,0.0492449437642275,0.024103035221292562,0.42
Experiment 2 — OHLCV,SMCI,1,GARCH,50,0.3155424574503196,0.04970843263348068,0.023671842834668545,0.64
Experiment 2 — OHLCV,SMCI,1,GJR-GARCH,50,0.3155662206474932,0.049629397335728576,0.023676561825386796,0.64
Experiment 2 — OHLCV,SMCI,1,LightGBM,50,0.2944651302927697,0.05304312522884258,0.025296316933682384,0.56
Experiment 2 — OHLCV,SMCI,1,Naive,50,0.3167200446128846,0.04949992895126354,0.023822691906984394,0.02
Experiment 2 — OHLCV,SMCI,1,XGBoost,50,0.3099976031305017,0.07217508631196701,0.0275626941024623,0.52
Experiment 2 — OHLCV,SMCI,5,ARIMA,50,0.9879626479735722,0.13082686503006746,0.0632549791886983,0.56
Experiment 2 — OHLCV,SMCI,5,Chronos-2,50,1.0390538752079008,0.15545296669006348,0.07047956544912898,0.38
Experiment 2 — OHLCV,SMCI,5,ETS,50,1.0043918035382307,0.12081914534288751,0.06434936528610248,0.6
Experiment 2 — OHLCV,SMCI,5,GARCH,50,0.9962174263493355,0.12000293915412041,0.06284212763485185,0.6
Experiment 2 — OHLCV,SMCI,5,GJR-GARCH,50,0.9962769856930197,0.12061617574600758,0.06289367528581216,0.6
Experiment 2 — OHLCV,SMCI,5,LightGBM,50,1.0879316172596742,0.16877437782751614,0.07643547609417853,0.58
Experiment 2 — OHLCV,SMCI,5,Naive,50,0.985999993085861,0.13050007820129395,0.06338267709999769,0.0
Experiment 2 — OHLCV,SMCI,5,XGBoost,50,1.0116310643696211,0.16150925428733232,0.07046299700610581,0.62
Experiment 2 — OHLCV,SMCI,10,ARIMA,50,1.7198871168168153,0.1940950110179258,0.10076579040150462,0.52
Experiment 2 — OHLCV,SMCI,10,Chronos-2,50,1.7989828181266785,0.2377240657806397,0.10897997951877744,0.4
Experiment 2 — OHLCV,SMCI,10,ETS,50,1.7570653490397785,0.1946822299838904,0.1027195100315452,0.6
Experiment 2 — OHLCV,SMCI,10,GARCH,50,1.7318180132172152,0.17311325937947708,0.10001620576689746,0.6
Experiment 2 — OHLCV,SMCI,10,GJR-GARCH,50,1.7320667700621186,0.17409864417023946,0.10009908361253517,0.6
Experiment 2 — OHLCV,SMCI,10,LightGBM,50,1.707893505881518,0.23806743918676215,0.1196244395376157,0.42
Experiment 2 — OHLCV,SMCI,10,Naive,50,1.7189599061012266,0.19550001621246338,0.10075548656400132,0.0
Experiment 2 — OHLCV,SMCI,10,XGBoost,50,1.653246761693075,0.24939821582962884,0.12312601881987734,0.44
Experiment 2 — OHLCV,SMCI,20,ARIMA,50,1.8695808305198367,0.34284110871381346,0.1323469809758882,0.46
Experiment 2 — OHLCV,SMCI,20,Chronos-2,50,1.9047586798667908,0.3222339153289796,0.1364557508233034,0.52
Experiment 2 — OHLCV,SMCI,20,ETS,50,1.947008124361638,0.332010860177661,0.13664648353330092,0.5
Experiment 2 — OHLCV,SMCI,20,GARCH,50,1.7942611769127381,0.3050078815117404,0.13072958032146356,0.58
Experiment 2 — OHLCV,SMCI,20,GJR-GARCH,50,1.7945885339775334,0.3063920151288567,0.1307796615006761,0.58
Experiment 2 — OHLCV,SMCI,20,LightGBM,50,2.460380147269392,0.35043873162260075,0.16963722054987176,0.52
Experiment 2 — OHLCV,SMCI,20,Naive,50,1.8688801360130314,0.3424999713897706,0.13208970372594653,0.0
Experiment 2 — OHLCV,SMCI,20,XGBoost,50,2.3977109547112825,0.3717879646721425,0.17195921521473104,0.54
