ticker,cutoff_date,model,horizon,lead,realized_return,q10,q50,q90,inside_80,lower_breach,upper_breach,interval_width
AAPL,2019-09-04,Chronos-LoRA-V4,20,2,-9.371903881527643e-05,-0.018035778775811195,0.0010916738538071513,0.01953618973493576,1.0,0.0,0.0,0.037571968510746956
AAPL,2019-09-04,Chronos-LoRA-V4,20,3,0.00425805916052413,-0.01784486137330532,0.000916072225663811,0.01937362737953663,1.0,0.0,0.0,0.03721848875284195
AAPL,2019-09-04,Chronos-LoRA-V4,20,4,0.011743575762754865,-0.017554352059960365,0.000993003137409687,0.018928980454802513,1.0,0.0,0.0,0.03648333251476288
AAPL,2019-09-04,Chronos-LoRA-V4,20,5,0.03130024231923256,-0.017697548493742943,0.0009789814939722419,0.01938644051551819,0.0,0.0,1.0,0.03708398900926113
AAPL,2019-09-04,Chronos-LoRA-V4,20,6,-0.0022386177839321952,-0.017636746168136597,0.001128222793340683,0.018989702686667442,1.0,0.0,0.0,0.03662644885480404
AAPL,2019-09-04,Chronos-LoRA-V4,20,7,-0.01964603091819228,-0.01711900718510151,0.0010990910232067108,0.018521254882216454,0.0,1.0,0.0,0.03564026206731796
AAPL,2019-09-04,Chronos-LoRA-V4,20,8,0.005243745805112887,-0.017175713554024696,0.001086835516616702,0.018806863576173782,1.0,0.0,0.0,0.03598257713019848
AAPL,2019-09-04,Chronos-LoRA-V4,20,9,0.0036312315364654957,-0.01793147623538971,0.0012005842290818691,0.019282016903162003,1.0,0.0,0.0,0.03721349313855171
AAPL,2019-09-04,Chronos-LoRA-V4,20,10,0.009335669463057528,-0.01739761419594288,0.00116055179387331,0.018958792090415955,1.0,0.0,0.0,0.03635640628635883
AAPL,2019-09-04,Chronos-LoRA-V4,20,11,-0.008158167326969945,-0.017345579341053963,0.0012026205658912659,0.018758075311779976,1.0,0.0,0.0,0.03610365465283394
AAPL,2019-09-04,Chronos-LoRA-V4,20,12,-0.014726226303912515,-0.017206376418471336,0.001116486731916666,0.018634336069226265,1.0,0.0,0.0,0.0358407124876976
AAPL,2019-09-04,Chronos-LoRA-V4,20,13,0.004536716892770354,-0.017969107255339622,0.0010167371947318316,0.018906503915786743,1.0,0.0,0.0,0.036875611171126366
AAPL,2019-09-04,Chronos-LoRA-V4,20,14,-0.004766131925252104,-0.017458351328969002,0.0010438619647175074,0.018984375521540642,1.0,0.0,0.0,0.036442726850509644
