ticker,experiment,cutoff_date,horizon,model,actual,predicted,price_mae,return_abs_error,direction_hit
ENPH,Experiment 1 — Univariate Close,2025-04-01,10,xgboost,53.06999969482422,65.1162140264019,12.046214331577687,0.19307925067196519,0.0
ENPH,Experiment 1 — Univariate Close,2025-04-01,10,lightgbm,53.06999969482422,64.5899424408461,11.519942746021883,0.1846440592838543,0.0
ENPH,Experiment 1 — Univariate Close,2025-04-01,20,naive,44.59000015258789,62.38999938964844,17.799999237060547,0.28530212231439567,0.0
ENPH,Experiment 1 — Univariate Close,2025-04-01,20,arima,44.59000015258789,62.447960314230755,17.857960161642865,0.2862311321741382,0.0
ENPH,Experiment 1 — Univariate Close,2025-04-01,20,ets,44.59000015258789,62.43614564572866,17.846145493140767,0.28604176418860083,0.0
ENPH,Experiment 1 — Univariate Close,2025-04-01,20,garch,44.59000015258789,62.655995550469285,18.065995397881395,0.2895655645875652,0.0
ENPH,Experiment 1 — Univariate Close,2025-04-01,20,gjr_garch,44.59000015258789,62.6657739886427,18.075773836054807,0.28972229544618155,0.0
ENPH,Experiment 1 — Univariate Close,2025-04-01,20,xgboost,44.59000015258789,65.64657890430846,21.056578751720565,0.3374992620245836,0.0
ENPH,Experiment 1 — Univariate Close,2025-04-01,20,lightgbm,44.59000015258789,68.07264805239728,23.482647899809393,0.3763848073334901,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,1,naive,42.970001220703125,42.84999847412109,0.12000274658203836,0.002800530941780899,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,1,arima,42.970001220703125,42.86036397811484,0.10963724258828478,0.0025586288562997606,1.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,1,ets,42.970001220703125,42.866382321665284,0.1036188990378406,0.002418177426550594,1.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,1,garch,42.970001220703125,42.85947085382102,0.11053036688210227,0.002579471897737884,1.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,1,egarch,42.970001220703125,42.85521642358295,0.11478479712017275,0.0026787584879262027,1.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,1,gjr_garch,42.970001220703125,42.859859159979166,0.11014206072395893,0.0025704099100605227,1.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,1,xgboost,42.970001220703125,42.740167843980664,0.22983337672246051,0.005363672926645968,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,1,lightgbm,42.970001220703125,42.77479645816689,0.19520476253623542,0.004555537210908622,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,5,naive,39.02999877929688,42.84999847412109,3.8199996948242045,0.08914818741781905,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,5,arima,39.02999877929688,42.87044679264482,3.840448013347938,0.08962539440152728,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,5,ets,39.02999877929688,42.90507448328528,3.8750757039884007,0.09043350856427046,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,5,garch,39.02999877929688,42.897381316802154,3.8673825375052715,0.09025397141708069,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,5,gjr_garch,39.02999877929688,42.89932460014591,3.8693258208490278,0.09029932225518933,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,5,xgboost,39.02999877929688,41.416030863140485,2.3860320838436024,0.055683364499642396,1.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,5,lightgbm,39.02999877929688,41.988921334999475,2.9589225557025927,0.06905303759788028,1.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,10,naive,36.47999954223633,42.84999847412109,6.3699989318847585,0.14865809005178543,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,10,arima,36.47999954223633,42.87115683977503,6.3911572975387045,0.14915186756420995,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,10,ets,36.47999954223633,42.92312179930071,6.443122257064381,0.15036458544930065,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,10,garch,36.47999954223633,42.94481655467251,6.464817012436178,0.1508708808085618,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,10,gjr_garch,36.47999954223633,42.94870750719279,6.468707964956465,0.1509616848379397,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,10,xgboost,36.47999954223633,38.136249327504565,1.656249785268237,0.03865227174438568,1.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,10,lightgbm,36.47999954223633,38.903632728007466,2.4236331857711377,0.05656086982674857,1.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,20,naive,30.11000061035156,42.84999847412109,12.739997863769528,0.29731618010357097,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,20,arima,30.11000061035156,42.87118234529637,12.76118173494481,0.29781055284405256,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,20,ets,30.11000061035156,42.93097335961432,12.820972749262761,0.2992059091205309,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,20,garch,30.11000061035156,43.039844447796135,12.929843837444576,0.30174665806005685,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,20,gjr_garch,30.11000061035156,43.04764392587843,12.937643315526874,0.30192867622481845,0.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,20,xgboost,30.11000061035156,39.252154711229814,9.142154100878255,0.21335249536588863,1.0
ENPH,Experiment 1 — Univariate Close,2025-07-09,20,lightgbm,30.11000061035156,38.884253084299694,8.774252473948135,0.20476669279807025,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,1,naive,37.540000915527344,36.43999862670898,1.1000022888183665,0.03018667207117054,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,1,arima,37.540000915527344,36.444497285068394,1.0955036304589498,0.03006321821472291,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,1,ets,37.540000915527344,36.44460726356543,1.0953936519619134,0.030060200143888993,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,1,garch,37.540000915527344,36.44628087251171,1.0937200430156366,0.030014272344510706,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,1,egarch,37.540000915527344,36.44245759296177,1.0975433225655706,0.03011919220439041,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,1,gjr_garch,37.540000915527344,36.44666100824898,1.093339907278363,0.03000384051817706,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,1,xgboost,37.540000915527344,36.21156681269741,1.328434102829931,0.036455382900488,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,1,lightgbm,37.540000915527344,36.778389262135384,0.7616116533919595,0.02090043035385114,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,5,naive,37.09000015258789,36.43999862670898,0.6500015258789134,0.017837583709525484,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,5,arima,37.09000015258789,36.44774669260392,0.6422534599839693,0.017624958402529423,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,5,ets,37.09000015258789,36.455491077811686,0.6345090747762043,0.017412434102320073,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,5,garch,37.09000015258789,36.471420688164564,0.6185794644233269,0.016975287808324246,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,5,gjr_garch,37.09000015258789,36.47332271757188,0.6166774350160082,0.016923091609668983,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,5,xgboost,37.09000015258789,35.44013086801401,1.6498692845738816,0.045276326749491114,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,5,lightgbm,37.09000015258789,35.38415543863583,1.705844713952061,0.04681242530842877,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,10,naive,36.70000076293945,36.43999862670898,0.26000213623047586,0.007135075357546983,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,10,arima,36.70000076293945,36.44785754682167,0.2521432161177799,0.006919407947863387,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,10,ets,36.70000076293945,36.46056765215986,0.2394331107795935,0.006570612508313811,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,10,garch,36.70000076293945,36.50286984473495,0.19713091820450046,0.005409740000923424,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,10,gjr_garch,36.70000076293945,36.50667728305262,0.19332347988683551,0.005305254862033371,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,10,xgboost,36.70000076293945,35.509650125025715,1.1903506379137383,0.03266604508160609,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,10,lightgbm,36.70000076293945,36.051134431774756,0.6488663311646974,0.017806431273822976,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,20,naive,30.84000015258789,36.43999862670898,5.599998474121087,0.15367724163459562,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,20,arima,30.84000015258789,36.44785915536917,5.607859002781282,0.1538929531866381,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,20,ets,30.84000015258789,36.46277623706229,5.622776084474403,0.1543023132924365,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,20,garch,30.84000015258789,36.56584953669629,5.7258493841084,0.15713088912993534,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,20,gjr_garch,30.84000015258789,36.573477949368254,5.733477796780363,0.15734023086866877,0.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,20,xgboost,30.84000015258789,32.92383598346543,2.0838358308775398,0.05718539817260526,1.0
ENPH,Experiment 1 — Univariate Close,2025-10-14,20,lightgbm,30.84000015258789,32.61052840853166,1.7705282559437663,0.048587495133604275,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,1,naive,40.47999954223633,35.970001220703125,4.509998321533203,0.12538221207891986,0.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,1,arima,40.47999954223633,35.97294414056943,4.507055401666896,0.12530039612767063,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,1,ets,40.47999954223633,35.977700790184464,4.502298752051864,0.12516815677672244,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,1,garch,40.47999954223633,35.97692467261766,4.503074869618665,0.1251897335779586,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,1,egarch,40.47999954223633,35.97392280866113,4.506076733575199,0.1252731882305762,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,1,gjr_garch,40.47999954223633,35.97719639251834,4.502803149717991,0.12518217950813781,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,1,xgboost,40.47999954223633,35.79056297986433,4.689436562371995,0.13037076461573527,0.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,1,lightgbm,40.47999954223633,36.17072634708748,4.309273195148847,0.11980186402297299,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,5,naive,40.470001220703125,35.970001220703125,4.5,0.1251042492989951,0.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,5,arima,40.470001220703125,35.9750510916208,4.494950129082326,0.12496385811894783,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,5,ets,40.470001220703125,35.99588414472765,4.474117075975478,0.12438467957016153,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,5,garch,40.470001220703125,36.00463180899752,4.465369411705602,0.12414148624313892,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,5,gjr_garch,40.470001220703125,36.00599147534563,4.464009745357494,0.12410368623474399,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,5,xgboost,40.470001220703125,36.485983770696464,3.984017450006661,0.1107594471727067,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,5,lightgbm,40.470001220703125,37.62707534018898,2.8429258805141444,0.07903602402097931,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,10,naive,51.66999816894531,35.970001220703125,15.699996948242188,0.43647474049030044,0.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,10,arima,51.66999816894531,35.97512138374636,15.69487678519895,0.43633239512278643,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,10,ets,51.66999816894531,36.00436546838395,15.66563270056136,0.43551938195500384,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,10,garch,51.66999816894531,36.039295738342936,15.630702430602376,0.43454828746588614,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,10,gjr_garch,51.66999816894531,36.042017740507596,15.627980428437716,0.4344726132353527,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,10,xgboost,51.66999816894531,35.12015307924912,16.54984508969619,0.46010132132468917,0.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,10,lightgbm,51.66999816894531,35.214394548810205,16.455603620135108,0.45748131947973947,0.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,20,naive,44.25,35.970001220703125,8.279998779296875,0.23019178477345137,0.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,20,arima,44.25,35.97512237573271,8.27487762426729,0.23004941182778027,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,20,ets,44.25,36.008055303712915,8.241944696287085,0.22913384533173997,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,20,garch,44.25,36.10872374861582,8.141276251384177,0.22633516750336757,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,20,gjr_garch,44.25,36.114178446549175,8.135821553450825,0.226183521750011,1.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,20,xgboost,44.25,34.69999815613221,9.55000184386779,0.2654990692180219,0.0
ENPH,Experiment 1 — Univariate Close,2026-01-21,20,lightgbm,44.25,33.86944574433491,10.38055425566509,0.2885892105472154,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,1,naive,32.959999084472656,31.190000534057617,1.769998550415039,0.056748910551710496,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,1,arima,32.959999084472656,31.195877536349244,1.7641215481234127,0.056560484703970904,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,1,ets,32.959999084472656,31.162181511783942,1.7978175726887144,0.0576408317379028,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,1,garch,32.959999084472656,31.19293623376337,1.7670628507092871,0.056654787446372756,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,1,egarch,32.959999084472656,31.189517129840144,1.770481954632512,0.0567644092438937,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,1,gjr_garch,32.959999084472656,31.19321989104626,1.7667791934263946,0.05664569295204647,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,1,xgboost,32.959999084472656,31.611126233360316,1.3488728511123398,0.04324696466867484,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,1,lightgbm,32.959999084472656,31.946400833500356,1.0135982509723007,0.03249753875013606,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,5,naive,35.79999923706055,31.190000534057617,4.60999870300293,0.14780373914931766,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,5,arima,35.79999923706055,31.198880927229958,4.601118309830589,0.14751901991173244,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,5,ets,35.79999923706055,31.096483999428802,4.703515237631745,0.15080202491486938,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,5,garch,35.79999923706055,31.204681796018196,4.595317441042351,0.14733303502270023,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,5,gjr_garch,35.79999923706055,31.206100642286852,4.5938985947736946,0.14728754460127158,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,5,xgboost,35.79999923706055,30.527567342650997,5.27243189440955,0.16904237910006992,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,5,lightgbm,35.79999923706055,30.27149942429116,5.528499812769386,0.17725231542502207,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,10,naive,42.0,31.190000534057617,10.809999465942383,0.3465854209953767,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,10,arima,42.0,31.19892201963523,10.80107798036477,0.34629938427127116,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,10,ets,42.0,31.065840486188446,10.934159513811554,0.3505661855270604,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,10,garch,42.0,31.21936996850937,10.780630031490631,0.34564379117976696,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,10,gjr_garch,42.0,31.22220906130418,10.77779093869582,0.34555276544247304,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,10,xgboost,42.0,29.770310947576974,12.229689052423026,0.3921028805071336,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,10,lightgbm,42.0,30.26761151913154,11.732388480868462,0.37615864956646583,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,20,naive,69.5,31.190000534057617,38.30999946594238,1.228278256170921,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,20,arima,69.5,31.198922210635466,38.301077789364534,1.2279922133230503,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,20,ets,69.5,31.0525088975898,38.4474911024102,1.2326864521989296,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,20,garch,69.5,31.248767058096277,38.25123294190372,1.2263941098729916,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,20,gjr_garch,69.5,31.25445084886526,38.24554915113474,1.2262118786876224,1.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,20,xgboost,69.5,27.50347131593317,41.99652868406683,1.3464741251994892,0.0
ENPH,Experiment 1 — Univariate Close,2026-04-29,20,lightgbm,69.5,28.018508120887088,41.48149187911291,1.3299612429893228,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,1,naive,41.869998931884766,39.66999816894531,2.200000762939453,0.05545754636968114,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,1,arima,41.869998931884766,39.67051559091296,2.1994833409718026,0.0554445032138573,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,1,ets,41.869998931884766,39.67646875485357,2.1935301770311924,0.05529443605440698,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,1,garch,41.869998931884766,39.67374257062702,2.1962563612577455,0.05536315761610067,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,1,egarch,41.869998931884766,39.67198125967205,2.198017672212714,0.05540755668432018,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,1,gjr_garch,41.869998931884766,39.67437129650414,2.1956276353806246,0.055347308715013144,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,1,xgboost,41.869998931884766,40.19454065807463,1.6754582738101362,0.04223489667619207,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,1,lightgbm,41.869998931884766,39.8707599216857,1.9992390101990622,0.050396750755691055,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,5,naive,40.77999877929688,39.66999816894531,1.1100006103515696,0.02798085862329347,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,5,arima,40.77999877929688,39.67094031613799,1.1090584631588953,0.027957109008063696,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,5,ets,40.77999877929688,39.69174971586935,1.0882490634275328,0.027432546348828524,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,5,garch,40.77999877929688,39.688723711981524,1.0912750673153582,0.027508825754613664,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,5,gjr_garch,40.77999877929688,39.69186862810418,1.0881301511927006,0.027429548813151072,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,5,xgboost,40.77999877929688,38.455348809341984,2.3246499699548977,0.05859969945183141,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,5,lightgbm,40.77999877929688,36.93736542259658,3.842633356700304,0.09686497439035469,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,10,naive,38.36000061035156,39.66999816894531,1.30999755859375,0.033022375070822396,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,10,arima,38.36000061035156,39.67096023566411,1.3109596253125488,0.03304662681680692,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,10,ets,38.36000061035156,39.69887726628071,1.3388766559291483,0.033750358399997515,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,10,garch,38.36000061035156,39.70745809408953,1.3474574837379691,0.0339666636232111,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,10,gjr_garch,38.36000061035156,39.71375114466175,1.353750534310187,0.03412529863361413,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,10,xgboost,38.36000061035156,37.28205675835579,1.0779438519957694,0.027172772920358024,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,10,lightgbm,38.36000061035156,37.2259619969931,1.134038613358463,0.028586807806969317,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,20,naive,36.310001373291016,39.66999816894531,3.359996795654297,0.08469868794409441,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,20,arima,36.310001373291016,39.67096066571553,3.3609592924245177,0.08472295053080081,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,20,ets,36.310001373291016,39.701978136897445,3.3919767636064293,0.08550483791707741,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,20,garch,36.310001373291016,39.74495339221223,3.4349520189212157,0.08658815672974207,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,20,gjr_garch,36.310001373291016,39.75755237656604,3.4475510032750236,0.08690575151006319,0.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,20,xgboost,36.310001373291016,39.32594754717448,3.0159461738834636,0.07602587126521276,1.0
ENPH,Experiment 1 — Univariate Close,2026-08-06,20,lightgbm,36.310001373291016,40.57528513084076,4.265283757549746,0.10751913169707972,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,1,naive,6.170000076293945,6.800000190734863,0.630000114440918,0.09264707305439579,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,1,arima,6.170000076293945,6.812503114468926,0.642503038174981,0.09448573825783191,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,1,ets,6.170000076293945,6.8117216564220335,0.6417215801280882,0.09437081796004176,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,1,garch,6.170000076293945,6.781909821846874,0.6119097455529285,0.08998672476313574,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,1,egarch,6.170000076293945,6.777914154675075,0.6079140783811301,0.08939912666611771,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,1,gjr_garch,6.170000076293945,6.778797440222816,0.6087973639288711,0.08952902159596554,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,1,xgboost,6.170000076293945,6.713031537999128,0.5430314617051826,0.0798575656578766,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,1,lightgbm,6.170000076293945,6.541694428353245,0.3716943520592997,0.05466093259316973,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,5,naive,6.909999847412109,6.800000190734863,0.1099996566772461,0.016176419645858697,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,5,arima,6.909999847412109,6.809304169853615,0.10069567755849462,0.014808187460890743,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,5,ets,6.909999847412109,6.806969914213502,0.10302993319860754,0.0151514603395142,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,5,garch,6.909999847412109,6.710028334479316,0.1999715129327937,0.02940757460643295,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,5,gjr_garch,6.909999847412109,6.6946454926746135,0.21535435473749587,0.031669757161319034,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,5,xgboost,6.909999847412109,5.700533514178034,1.2094663332340758,0.1778626910749206,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,5,lightgbm,6.909999847412109,6.580996026109887,0.32900382130222194,0.04838291354028146,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,10,naive,6.820000171661377,6.800000190734863,0.019999980926513672,0.0029411735831661456,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,10,arima,6.820000171661377,6.809254828768831,0.010745342892546361,0.0015801974398748087,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,10,ets,6.820000171661377,6.801296732723451,0.018703438937926364,0.002750505649016022,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,10,garch,6.820000171661377,6.621246909795976,0.19875326186540132,0.029228420042723968,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,10,gjr_garch,6.820000171661377,6.59092309051025,0.2290770811511269,0.03368780510671887,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,10,xgboost,6.820000171661377,7.83630878255812,1.0163086108967434,0.14945714446912572,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,10,lightgbm,6.820000171661377,7.571662342745566,0.7516621710841891,0.11053855147068137,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,20,naive,7.980000019073486,6.800000190734863,1.179999828338623,0.17352938165301768,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,20,arima,7.980000019073486,6.809255088871067,1.170744930202419,0.17216836725939832,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,20,ets,7.980000019073486,6.790783341563505,1.1892166775099815,0.17488480061078726,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,20,garch,7.980000019073486,6.447192560408584,1.5328074586649025,0.22541285524570776,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,20,gjr_garch,7.980000019073486,6.388274406846257,1.5917256122272292,0.23407728935007788,0.0
ENPH,Experiment 2 — OHLCV,2013-06-11,20,xgboost,7.980000019073486,8.974476231532265,0.9944762124587783,0.14624649773006948,1.0
ENPH,Experiment 2 — OHLCV,2013-06-11,20,lightgbm,7.980000019073486,8.597399597208518,0.6173995781350321,0.09079405306138844,1.0
ENPH,Experiment 2 — OHLCV,2013-09-16,1,naive,8.079999923706055,8.140000343322754,0.06000041961669922,0.007371058610079473,0.0
ENPH,Experiment 2 — OHLCV,2013-09-16,1,arima,8.079999923706055,8.138822846258599,0.058822922552543844,0.007226402957193456,1.0
ENPH,Experiment 2 — OHLCV,2013-09-16,1,ets,8.079999923706055,8.132728655688222,0.05272873198216743,0.0064777309285276585,1.0
ENPH,Experiment 2 — OHLCV,2013-09-16,1,garch,8.079999923706055,8.129634969727979,0.04963504602192437,0.006097671244281955,1.0
ENPH,Experiment 2 — OHLCV,2013-09-16,1,egarch,8.079999923706055,8.125487152029612,0.045487228323557005,0.00558811135196946,1.0
ENPH,Experiment 2 — OHLCV,2013-09-16,1,gjr_garch,8.079999923706055,8.127443480927944,0.04744355722188942,0.005828446587328173,1.0
ENPH,Experiment 2 — OHLCV,2013-09-16,1,xgboost,8.079999923706055,7.871101323573146,0.20889860013290829,0.02566321760714274,1.0
ENPH,Experiment 2 — OHLCV,2013-09-16,1,lightgbm,8.079999923706055,8.062156969862313,0.017842953843741682,0.002192008979259863,1.0
ENPH,Experiment 2 — OHLCV,2013-09-16,5,naive,8.520000457763672,8.140000343322754,0.38000011444091797,0.04668305877316481,0.0
ENPH,Experiment 2 — OHLCV,2013-09-16,5,arima,8.520000457763672,8.139117702062387,0.3808827557012844,0.046791491355860027,0.0
ENPH,Experiment 2 — OHLCV,2013-09-16,5,ets,8.520000457763672,8.130884163592926,0.389116294170746,0.04780298252566273,0.0
ENPH,Experiment 2 — OHLCV,2013-09-16,5,garch,8.520000457763672,8.088305298737508,0.4316951590261642,0.0530338010833481,0.0
ENPH,Experiment 2 — OHLCV,2013-09-16,5,gjr_garch,8.520000457763672,8.077409436438485,0.44259102132518713,0.05437235904888438,0.0
ENPH,Experiment 2 — OHLCV,2013-09-16,5,xgboost,8.520000457763672,8.461079546791375,0.058920910972297236,0.007238440846090377,1.0
ENPH,Experiment 2 — OHLCV,2013-09-16,5,lightgbm,8.520000457763672,8.325526302220212,0.19447415554346037,0.023891172892024137,1.0
