ticker,cutoff_date,horizon,model,actual,p10,p50,p90,p10_breach,p90_breach
NVDA,2014-01-08,10,Chronos-LoRA-V2,0.3759984374046325,0.33326185543390435,0.3871326452096673,0.44907535295662776,0.0,0.0
NVDA,2014-01-08,10,Chronos-LoRA-V3,0.3759984374046325,0.33486868819434656,0.3868553978903036,0.44806847252865056,0.0,0.0
NVDA,2014-01-08,20,Chronos-LoRA-V1,0.3682287037372589,0.28898298133858014,0.38723008007336307,0.5217033757324934,0.0,0.0
NVDA,2014-01-08,20,Chronos-LoRA-V2,0.3682287037372589,0.28871089851639925,0.3886471661227827,0.5218009794829992,0.0,0.0
NVDA,2014-01-08,20,Chronos-LoRA-V3,0.3682287037372589,0.29193336151525034,0.388113526100994,0.5183470100208691,0.0,0.0
NVDA,2014-05-02,1,Chronos-LoRA-V1,0.440606027841568,0.42760310511172933,0.43607071568757094,0.44479451336738685,0.0,0.0
NVDA,2014-05-02,1,Chronos-LoRA-V2,0.440606027841568,0.42854615424053727,0.43623213850015713,0.4438985560847258,0.0,0.0
NVDA,2014-05-02,1,Chronos-LoRA-V3,0.440606027841568,0.4282051028236338,0.436233695391236,0.44445125320903744,0.0,0.0
NVDA,2014-05-02,5,Chronos-LoRA-V1,0.4268887341022491,0.39541707544255633,0.4367761102512545,0.48296604845632163,0.0,0.0
NVDA,2014-05-02,5,Chronos-LoRA-V2,0.4268887341022491,0.3999222367450154,0.43761072133198986,0.4782622291431325,0.0,0.0
NVDA,2014-05-02,5,Chronos-LoRA-V3,0.4268887341022491,0.3981252498456013,0.4372706584783262,0.48047857759205453,0.0,0.0
NVDA,2014-05-02,10,Chronos-LoRA-V1,0.4247604310512543,0.358182875940045,0.43794378743727713,0.5361428501714034,0.0,0.0
NVDA,2014-05-02,10,Chronos-LoRA-V2,0.4247604310512543,0.3669393816792849,0.43945697404799944,0.524853646055845,0.0,0.0
NVDA,2014-05-02,10,Chronos-LoRA-V3,0.4247604310512543,0.36297588969135824,0.43869854448982004,0.5301590246017914,0.0,0.0
NVDA,2014-05-02,20,Chronos-LoRA-V1,0.4500007331371307,0.29238086753347825,0.43969043152031667,0.6619920476056921,0.0,0.0
NVDA,2014-05-02,20,Chronos-LoRA-V2,0.4500007331371307,0.30770555380306636,0.4425848883830156,0.6324700849326131,0.0,0.0
NVDA,2014-05-02,20,Chronos-LoRA-V3,0.4500007331371307,0.30143385697745395,0.4410886452730865,0.644916224023238,0.0,0.0
NVDA,2014-08-25,1,Chronos-LoRA-V1,0.4641622602939605,0.44944259984310253,0.4561808868167171,0.4630788298687477,0.0,1.0
NVDA,2014-08-25,1,Chronos-LoRA-V2,0.4641622602939605,0.4495603033478817,0.456361732241178,0.4631122916081166,0.0,1.0
NVDA,2014-08-25,1,Chronos-LoRA-V3,0.4641622602939605,0.4497447910656949,0.4563232153150081,0.4630696459423369,0.0,1.0
NVDA,2014-08-25,5,Chronos-LoRA-V1,0.4653553664684295,0.42296056823441935,0.45662372967596515,0.4936074375177665,0.0,0.0
NVDA,2014-08-25,5,Chronos-LoRA-V2,0.4653553664684295,0.4240546411472799,0.45758952879822007,0.4933843972697938,0.0,0.0
NVDA,2014-08-25,5,Chronos-LoRA-V3,0.4653553664684295,0.42422263411032735,0.4570897214063001,0.49319227544987354,0.0,0.0
NVDA,2014-08-25,10,Chronos-LoRA-V1,0.4663101136684418,0.39073935226425727,0.45743888574701824,0.5363465188260251,0.0,0.0
NVDA,2014-08-25,10,Chronos-LoRA-V2,0.4663101136684418,0.3939183397020235,0.4592174224391787,0.5341367604655637,0.0,0.0
NVDA,2014-08-25,10,Chronos-LoRA-V3,0.4663101136684418,0.3928320297079878,0.4582081888890195,0.5353096889886066,0.0,0.0
NVDA,2014-08-25,20,Chronos-LoRA-V1,0.4488891065120697,0.3325554584954704,0.458525486370969,0.6331622652051382,0.0,0.0
NVDA,2014-08-25,20,Chronos-LoRA-V2,0.4488891065120697,0.3397101043326341,0.4617426420068106,0.6248172179820484,0.0,0.0
NVDA,2014-08-25,20,Chronos-LoRA-V3,0.4488891065120697,0.33662342876327717,0.4598183335902237,0.6295677517517314,0.0,0.0
NVDA,2014-12-16,1,Chronos-LoRA-V1,0.4826626479625702,0.4560748893227146,0.46404551126252647,0.47204646264379435,0.0,1.0
NVDA,2014-12-16,1,Chronos-LoRA-V2,0.4826626479625702,0.45633983192507416,0.4642365459754794,0.47201880560705994,0.0,1.0
NVDA,2014-12-16,1,Chronos-LoRA-V3,0.4826626479625702,0.456371072164007,0.46421750630752034,0.47211192948035274,0.0,1.0
NVDA,2014-12-16,5,Chronos-LoRA-V1,0.4948850870132446,0.4266701743153682,0.46525512865986113,0.5068415430795896,0.0,0.0
NVDA,2014-12-16,5,Chronos-LoRA-V2,0.4948850870132446,0.42801333917450085,0.46618411855748176,0.5066202985490689,0.0,0.0
NVDA,2014-12-16,5,Chronos-LoRA-V3,0.4948850870132446,0.42804396373654213,0.4658459123538438,0.5066150292134208,0.0,0.0
NVDA,2014-12-16,10,Chronos-LoRA-V1,0.4805059134960174,0.39306851825113304,0.4670109074012405,0.5534569158699861,0.0,0.0
NVDA,2014-12-16,10,Chronos-LoRA-V2,0.4805059134960174,0.3957786920675635,0.4687440446335416,0.5525817281776694,0.0,0.0
NVDA,2014-12-16,10,Chronos-LoRA-V3,0.4805059134960174,0.395228013221361,0.46802136325762633,0.5529046407504495,0.0,0.0
NVDA,2014-12-16,20,Chronos-LoRA-V1,0.4697214365005493,0.33177982366371356,0.46998430037090116,0.6634714156478646,0.0,0.0
NVDA,2014-12-16,20,Chronos-LoRA-V2,0.4697214365005493,0.3380916679752016,0.47328296753097393,0.6569158942756007,0.0,0.0
NVDA,2014-12-16,20,Chronos-LoRA-V3,0.4697214365005493,0.3354154220638715,0.4716650315690402,0.6615377711952622,0.0,0.0
NVDA,2015-04-13,1,Chronos-LoRA-V1,0.5379291772842407,0.5318695068948797,0.5430754200600193,0.5541108787639297,0.0,0.0
NVDA,2015-04-13,1,Chronos-LoRA-V2,0.5379291772842407,0.5328235343965694,0.5433173658717684,0.553518351726746,0.0,0.0
NVDA,2015-04-13,1,Chronos-LoRA-V3,0.5379291772842407,0.5325018964435424,0.5432953524357977,0.5539579336613273,0.0,0.0
NVDA,2015-04-13,5,Chronos-LoRA-V1,0.531433641910553,0.49082883024169055,0.5452974704296378,0.6035397208182272,0.0,0.0
NVDA,2015-04-13,5,Chronos-LoRA-V2,0.531433641910553,0.4956044617672532,0.5464880007932799,0.6000910303412043,0.0,0.0
NVDA,2015-04-13,5,Chronos-LoRA-V3,0.531433641910553,0.4935829196005735,0.5460217443818366,0.6020749449876437,0.0,0.0
NVDA,2015-04-13,10,Chronos-LoRA-V1,0.5340797901153564,0.44345450266529157,0.5480317346461221,0.6720107793999026,0.0,0.0
NVDA,2015-04-13,10,Chronos-LoRA-V2,0.5340797901153564,0.45295194202545036,0.5503471530238807,0.6632283715901793,0.0,0.0
NVDA,2015-04-13,10,Chronos-LoRA-V3,0.5340797901153564,0.4479614845274307,0.5492860818985552,0.668581043086169,0.0,0.0
NVDA,2015-04-13,20,Chronos-LoRA-V1,0.4963095486164093,0.36238874834932977,0.5534998505924931,0.8331809586181419,0.0,0.0
NVDA,2015-04-13,20,Chronos-LoRA-V2,0.4963095486164093,0.3777471769604349,0.557597660165765,0.8097162192583839,0.0,0.0
NVDA,2015-04-13,20,Chronos-LoRA-V3,0.4963095486164093,0.36946861210054516,0.5556995884984584,0.8240046914534079,0.0,0.0
NVDA,2015-08-04,1,Chronos-LoRA-V1,0.4973981976509094,0.48309384789353776,0.49268475153293717,0.5023378364494357,0.0,0.0
NVDA,2015-08-04,1,Chronos-LoRA-V2,0.4973981976509094,0.4838693639818643,0.4928108783801968,0.5016408676017337,0.0,0.0
NVDA,2015-08-04,1,Chronos-LoRA-V3,0.4973981976509094,0.4836332050606794,0.4928426462122287,0.5021424358372426,0.0,0.0
NVDA,2015-08-04,5,Chronos-LoRA-V1,0.5718387961387634,0.44793793575030294,0.4938558131808684,0.5436052909571241,0.0,1.0
NVDA,2015-08-04,5,Chronos-LoRA-V2,0.5718387961387634,0.4515252049324598,0.49468122065351616,0.5405304799529955,0.0,1.0
NVDA,2015-08-04,5,Chronos-LoRA-V3,0.5718387961387634,0.4502327045795672,0.49436166020364175,0.5422457018240538,0.0,1.0
NVDA,2015-08-04,10,Chronos-LoRA-V1,0.5601677894592285,0.4078808457752731,0.495271930011083,0.5990215186412935,0.0,0.0
NVDA,2015-08-04,10,Chronos-LoRA-V2,0.5601677894592285,0.41455117607633485,0.4969184679503833,0.5924874821225766,0.0,0.0
NVDA,2015-08-04,10,Chronos-LoRA-V3,0.5601677894592285,0.4115064739696617,0.4961524877975415,0.5963902898558914,0.0,0.0
NVDA,2015-08-04,20,Chronos-LoRA-V1,0.5232763886451721,0.3359421411054862,0.49807686719151517,0.7320736427885477,0.0,0.0
NVDA,2015-08-04,20,Chronos-LoRA-V2,0.5232763886451721,0.3478176095012497,0.5010624432926434,0.7138701846673553,0.0,0.0
NVDA,2015-08-04,20,Chronos-LoRA-V3,0.5232763886451721,0.341864836873574,0.49951022884032537,0.725114554291267,0.0,0.0
NVDA,2015-11-24,1,Chronos-LoRA-V1,0.758415937423706,0.7424397005018488,0.7600355326601266,0.7775931089766298,0.0,0.0
NVDA,2015-11-24,1,Chronos-LoRA-V2,0.758415937423706,0.7437170531659086,0.760452152412597,0.7770622750232724,0.0,0.0
NVDA,2015-11-24,1,Chronos-LoRA-V3,0.758415937423706,0.743165285821149,0.7603777711353342,0.7776202926482222,0.0,0.0
NVDA,2015-11-24,5,Chronos-LoRA-V1,0.7917929291725159,0.6769958975450517,0.7624274566112099,0.8568427491937471,0.0,0.0
NVDA,2015-11-24,5,Chronos-LoRA-V2,0.7917929291725159,0.6839881391579381,0.7645838504808362,0.8525379739317771,0.0,0.0
NVDA,2015-11-24,5,Chronos-LoRA-V3,0.7917929291725159,0.6804756656619175,0.763511064711342,0.8549583849180853,0.0,0.0
NVDA,2015-11-24,10,Chronos-LoRA-V1,0.7969090938568115,0.6034505334794918,0.7659441103457281,0.9675430915153189,0.0,0.0
NVDA,2015-11-24,10,Chronos-LoRA-V2,0.7969090938568115,0.6168734558977964,0.7700282548011784,0.9552002774055,0.0,0.0
NVDA,2015-11-24,10,Chronos-LoRA-V3,0.7969090938568115,0.609142003395803,0.7677778142284525,0.9626157067847841,0.0,0.0
NVDA,2015-11-24,20,Chronos-LoRA-V1,0.8054361939430237,0.47716028757296436,0.7722733860615593,1.2391946545705366,0.0,0.0
NVDA,2015-11-24,20,Chronos-LoRA-V2,0.8054361939430237,0.49940342085579803,0.7796204652403894,1.2027486211957437,0.0,0.0
NVDA,2015-11-24,20,Chronos-LoRA-V3,0.8054361939430237,0.48582937429318584,0.7754925240670505,1.2255430891825065,0.0,0.0
NVDA,2016-03-21,1,Chronos-LoRA-V1,0.8276876211166382,0.8082218748216208,0.8300305248129045,0.852246133172707,0.0,0.0
NVDA,2016-03-21,1,Chronos-LoRA-V2,0.8276876211166382,0.8101735869975111,0.8303984662052429,0.8506177155886663,0.0,0.0
NVDA,2016-03-21,1,Chronos-LoRA-V3,0.8276876211166382,0.8092300441029553,0.8303107025674044,0.8518529931290323,0.0,0.0
NVDA,2016-03-21,5,Chronos-LoRA-V1,0.8653429746627808,0.7290591645730388,0.8324565809343178,0.9465936852868172,0.0,0.0
NVDA,2016-03-21,5,Chronos-LoRA-V2,0.8653429746627808,0.7383156033931172,0.8348812197423756,0.9409816352914989,0.0,0.0
NVDA,2016-03-21,5,Chronos-LoRA-V3,0.8653429746627808,0.7334512571813202,0.8334430363405532,0.9455892127716626,0.0,0.0
NVDA,2016-03-21,10,Chronos-LoRA-V1,0.8741456270217896,0.639840071280532,0.8354074673358082,1.0817227656879955,0.0,0.0
NVDA,2016-03-21,10,Chronos-LoRA-V2,0.8741456270217896,0.6590835950522835,0.8403936321132597,1.064080435810315,0.0,0.0
NVDA,2016-03-21,10,Chronos-LoRA-V3,0.8741456270217896,0.6484061692879445,0.8373922632663204,1.0761828057463105,0.0,0.0
NVDA,2016-03-21,20,Chronos-LoRA-V1,0.88783860206604,0.4915591867092013,0.842014380646168,1.4149953021277757,0.0,0.0
NVDA,2016-03-21,20,Chronos-LoRA-V2,0.88783860206604,0.5220854460751556,0.8504211682581005,1.3673521472462364,0.0,0.0
NVDA,2016-03-21,20,Chronos-LoRA-V3,0.88783860206604,0.5037023597423247,0.8450239156458083,1.4042391479756007,0.0,0.0
NVDA,2016-07-13,1,Chronos-LoRA-V1,1.3071459531784058,1.2693539873439597,1.2959323836589984,1.322537936249065,0.0,0.0
NVDA,2016-07-13,1,Chronos-LoRA-V2,1.3071459531784058,1.269555306945134,1.2966536740389736,1.3232853392537032,0.0,0.0
NVDA,2016-07-13,1,Chronos-LoRA-V3,1.3071459531784058,1.2687715909475197,1.296381834760183,1.3241660997025735,0.0,0.0
NVDA,2016-07-13,5,Chronos-LoRA-V1,1.3292102813720703,1.16341986929593,1.3036447583675126,1.4552889579569002,0.0,0.0
NVDA,2016-07-13,5,Chronos-LoRA-V2,1.3292102813720703,1.1726014969088365,1.3068307341885304,1.4512284510970004,0.0,0.0
NVDA,2016-07-13,5,Chronos-LoRA-V3,1.3292102813720703,1.1660451426333354,1.3047463239495227,1.4560005679282262,0.0,0.0
NVDA,2016-07-13,10,Chronos-LoRA-V1,1.374317288398743,1.048382258995344,1.3132637188718512,1.6339958702313546,0.0,0.0
NVDA,2016-07-13,10,Chronos-LoRA-V2,1.374317288398743,1.0639427677440243,1.3197097350918794,1.6237172111176736,0.0,0.0
NVDA,2016-07-13,10,Chronos-LoRA-V3,1.374317288398743,1.0508058587018203,1.3153114497990646,1.6360893495228608,0.0,0.0
NVDA,2016-07-13,20,Chronos-LoRA-V1,1.4343795776367188,0.8373439189616677,1.3318732890036027,2.0895004163583915,0.0,0.0
NVDA,2016-07-13,20,Chronos-LoRA-V2,1.4343795776367188,0.8693986374846964,1.3434894566681634,2.047622432183803,0.0,0.0
NVDA,2016-07-13,20,Chronos-LoRA-V3,1.4343795776367188,0.8452008848911221,1.3347869570310524,2.087836176218218,0.0,0.0
NVDA,2016-11-02,1,Chronos-LoRA-V1,1.669117450714111,1.6569869244815807,1.6920713317116645,1.7277333426405497,0.0,0.0
NVDA,2016-11-02,1,Chronos-LoRA-V2,1.669117450714111,1.6585440794126707,1.6930552898723357,1.72740647668561,0.0,0.0
NVDA,2016-11-02,1,Chronos-LoRA-V3,1.669117450714111,1.6581284535514422,1.6928429691791906,1.7283596799732015,0.0,0.0
NVDA,2016-11-02,5,Chronos-LoRA-V1,1.7182387113571167,1.5345376804582322,1.7048602347018016,1.8909800645424344,0.0,0.0
NVDA,2016-11-02,5,Chronos-LoRA-V2,1.7182387113571167,1.5436047282209608,1.7101265635119245,1.8904368041896018,0.0,0.0
NVDA,2016-11-02,5,Chronos-LoRA-V3,1.7182387113571167,1.53984499198403,1.7072888958075003,1.8928405448298928,0.0,0.0
NVDA,2016-11-02,10,Chronos-LoRA-V1,2.250459909439087,1.3900472654755591,1.7220202585860043,2.122732888245612,0.0,1.0
NVDA,2016-11-02,10,Chronos-LoRA-V2,2.250459909439087,1.4118420400280942,1.732022352086221,2.1134818784298313,0.0,1.0
NVDA,2016-11-02,10,Chronos-LoRA-V3,2.250459909439087,1.4006474179158361,1.7262886675169056,2.124968618219469,0.0,1.0
NVDA,2016-11-02,20,Chronos-LoRA-V1,2.155686616897583,1.138521236056606,1.7543033968658057,2.6835711031873077,0.0,0.0
NVDA,2016-11-02,20,Chronos-LoRA-V2,2.155686616897583,1.17981388357165,1.7734273849462354,2.639217032020469,0.0,0.0
NVDA,2016-11-02,20,Chronos-LoRA-V3,2.155686616897583,1.1574859535740605,1.7628029095244084,2.6814788502888756,0.0,0.0
NVDA,2017-02-28,1,Chronos-LoRA-V1,2.531523942947388,2.4275280272912654,2.5049663925698367,2.582117909755087,0.0,0.0
NVDA,2017-02-28,1,Chronos-LoRA-V2,2.531523942947388,2.432724540554119,2.5069257660787287,2.5807991260466,0.0,0.0
NVDA,2017-02-28,1,Chronos-LoRA-V3,2.531523942947388,2.4338631063620033,2.506425999388228,2.5803193342479847,0.0,0.0
NVDA,2017-02-28,5,Chronos-LoRA-V1,2.431779623031616,2.171831779540349,2.528394023140174,2.9292923925125742,0.0,0.0
NVDA,2017-02-28,5,Chronos-LoRA-V2,2.431779623031616,2.189318726699717,2.538820000418074,2.9303134533081714,0.0,0.0
NVDA,2017-02-28,5,Chronos-LoRA-V3,2.431779623031616,2.1948352993395686,2.5329421697151764,2.9163087924352746,0.0,0.0
NVDA,2017-02-28,10,Chronos-LoRA-V1,2.5066490173339844,1.890735780612926,2.558845522104984,3.4257109678750104,0.0,0.0
NVDA,2017-02-28,10,Chronos-LoRA-V2,2.5066490173339844,1.921894936798816,2.5793645728318655,3.425915468546458,0.0,0.0
NVDA,2017-02-28,10,Chronos-LoRA-V3,2.5066490173339844,1.9278246676517496,2.566810059857202,3.397904848778088,0.0,0.0
NVDA,2017-02-28,20,Chronos-LoRA-V1,2.6522018909454346,1.4423065979519927,2.6164600075464017,4.667141057741281,0.0,0.0
NVDA,2017-02-28,20,Chronos-LoRA-V2,2.6522018909454346,1.4912936920891462,2.6561881951499706,4.637331957500055,0.0,0.0
NVDA,2017-02-28,20,Chronos-LoRA-V3,2.6522018909454346,1.4919396923979245,2.6317933679601264,4.604629786289382,0.0,0.0
NVDA,2017-06-21,1,Chronos-LoRA-V1,3.904461145401001,3.8444782647667104,3.9439580067433573,4.043919560663429,0.0,0.0
NVDA,2017-06-21,1,Chronos-LoRA-V2,3.904461145401001,3.8471613725473905,3.946645616301391,4.044886337581307,0.0,0.0
NVDA,2017-06-21,1,Chronos-LoRA-V3,3.904461145401001,3.8501748227083894,3.946257106110697,4.0444573335364975,0.0,0.0
NVDA,2017-06-21,5,Chronos-LoRA-V1,3.741252183914185,3.523321358964377,3.991019626148701,4.5108687989634095,0.0,0.0
NVDA,2017-06-21,5,Chronos-LoRA-V2,3.741252183914185,3.530671571077912,4.006136056776468,4.525792051277653,0.0,0.0
NVDA,2017-06-21,5,Chronos-LoRA-V3,3.741252183914185,3.5425819356660515,3.9981441524919084,4.51051713237009,0.0,0.0
NVDA,2017-06-21,10,Chronos-LoRA-V1,3.5373623371124268,3.1486654484586416,4.049689994849727,5.185774292700823,0.0,0.0
NVDA,2017-06-21,10,Chronos-LoRA-V2,3.5373623371124268,3.170826234246114,4.081214793130346,5.2045550601451875,0.0,0.0
NVDA,2017-06-21,10,Chronos-LoRA-V3,3.5373623371124268,3.1804542913607596,4.0627217023603714,5.18378764819075,0.0,0.0
NVDA,2017-06-21,20,Chronos-LoRA-V1,4.129552841186523,2.5202863192290046,4.174743145738312,6.903477522163358,0.0,0.0
NVDA,2017-06-21,20,Chronos-LoRA-V2,4.129552841186523,2.553545825398432,4.229606188770709,6.890064410659514,0.0,0.0
NVDA,2017-06-21,20,Chronos-LoRA-V3,4.129552841186523,2.5636109444471025,4.19217758618343,6.879052626078997,0.0,0.0
NVDA,2017-10-12,1,Chronos-LoRA-V1,4.801655292510986,4.616560597666972,4.731441094959368,4.844993564770601,0.0,0.0
NVDA,2017-10-12,1,Chronos-LoRA-V2,4.801655292510986,4.6255096725061255,4.73410270926951,4.8420320144773195,0.0,0.0
NVDA,2017-10-12,1,Chronos-LoRA-V3,4.801655292510986,4.6236383026142995,4.733624136832839,4.846115169657486,0.0,0.0
NVDA,2017-10-12,5,Chronos-LoRA-V1,4.880865097045898,4.249061978618257,4.798990193595071,5.399135935949055,0.0,0.0
NVDA,2017-10-12,5,Chronos-LoRA-V2,4.880865097045898,4.28547531888833,4.813228370763306,5.391963055219696,0.0,0.0
NVDA,2017-10-12,5,Chronos-LoRA-V3,4.880865097045898,4.272553073698748,4.805748303428769,5.405947874015358,0.0,0.0
NVDA,2017-10-12,10,Chronos-LoRA-V1,4.828798770904541,3.822216326536259,4.88533784671979,6.2085221637587775,0.0,0.0
NVDA,2017-10-12,10,Chronos-LoRA-V2,4.828798770904541,3.8941562326610426,4.913407979727672,6.163390573116501,0.0,0.0
NVDA,2017-10-12,10,Chronos-LoRA-V3,4.828798770904541,3.85843671272975,4.897697623102844,6.215192872428184,0.0,0.0
NVDA,2017-10-12,20,Chronos-LoRA-V1,5.06642484664917,3.047416872485723,5.059293411472174,8.329594931410451,0.0,0.0
NVDA,2017-10-12,20,Chronos-LoRA-V2,5.06642484664917,3.1900486287993566,5.108455213022,8.088481902286185,0.0,0.0
NVDA,2017-10-12,20,Chronos-LoRA-V3,5.06642484664917,3.1176439868301773,5.080082627933715,8.290203607992694,0.0,0.0
NVDA,2018-02-06,1,Chronos-LoRA-V1,5.649734020233154,5.413421309020767,5.591231304448457,5.7662373176526085,0.0,0.0
NVDA,2018-02-06,1,Chronos-LoRA-V2,5.649734020233154,5.427074574942739,5.594798586373501,5.760207023057655,0.0,0.0
NVDA,2018-02-06,1,Chronos-LoRA-V3,5.649734020233154,5.426217464109149,5.594264208817675,5.76237370322186,0.0,0.0
NVDA,2018-02-06,5,Chronos-LoRA-V1,5.744311332702637,4.8681455048266855,5.677004468412855,6.577823394956616,0.0,0.0
NVDA,2018-02-06,5,Chronos-LoRA-V2,5.744311332702637,4.922651615648787,5.695595572021942,6.547986319184933,0.0,0.0
NVDA,2018-02-06,5,Chronos-LoRA-V3,5.744311332702637,4.916421271078543,5.685277774045252,6.549292946643175,0.0,0.0
NVDA,2018-02-06,10,Chronos-LoRA-V1,5.963582515716553,4.338913909253681,5.788940601380025,7.639483913448552,0.0,0.0
NVDA,2018-02-06,10,Chronos-LoRA-V2,5.963582515716553,4.390645305331414,5.82327572072461,7.623021467838027,0.0,0.0
NVDA,2018-02-06,10,Chronos-LoRA-V3,5.963582515716553,4.386927886101296,5.8022758585672936,7.6197350548731215,0.0,0.0
NVDA,2018-02-06,20,Chronos-LoRA-V1,5.975440979003906,3.4127591154969323,6.00649779406509,10.380505210614567,0.0,0.0
NVDA,2018-02-06,20,Chronos-LoRA-V2,5.975440979003906,3.479758318039465,6.072624065420221,10.314821404730298,0.0,0.0
NVDA,2018-02-06,20,Chronos-LoRA-V3,5.975440979003906,3.470074891811945,6.0322096025554135,10.355336904171592,0.0,0.0
NVDA,2018-05-31,1,Chronos-LoRA-V1,6.3692731857299805,6.102411972885266,6.25840810758096,6.412991153757473,0.0,0.0
NVDA,2018-05-31,1,Chronos-LoRA-V2,6.3692731857299805,6.1067829830551155,6.260558061808755,6.410961305198815,0.0,0.0
NVDA,2018-05-31,1,Chronos-LoRA-V3,6.3692731857299805,6.104973093209345,6.260870006629451,6.416357002857057,0.0,0.0
NVDA,2018-05-31,5,Chronos-LoRA-V1,6.499814510345459,5.560654022985721,6.34830489192352,7.217624184043824,0.0,0.0
NVDA,2018-05-31,5,Chronos-LoRA-V2,6.499814510345459,5.607372287476443,6.36162083583796,7.187080844271976,0.0,0.0
NVDA,2018-05-31,5,Chronos-LoRA-V3,6.499814510345459,5.585050177787377,6.35448479391701,7.214032445044304,0.0,0.0
NVDA,2018-05-31,10,Chronos-LoRA-V1,6.598957538604736,4.9313506132479965,6.4613225534813665,8.393578690183082,0.0,0.0
NVDA,2018-05-31,10,Chronos-LoRA-V2,6.598957538604736,5.035584360700948,6.488898134747023,8.28577891518371,0.0,0.0
NVDA,2018-05-31,10,Chronos-LoRA-V3,6.598957538604736,4.975463405362092,6.4735318925909295,8.378311542350918,0.0,0.0
NVDA,2018-05-31,20,Chronos-LoRA-V1,5.9549078941345215,3.8197920305634865,6.689366426486537,11.500998516314608,0.0,0.0
NVDA,2018-05-31,20,Chronos-LoRA-V2,5.9549078941345215,4.030317416116521,6.7361909863406515,11.040787749102805,0.0,0.0
NVDA,2018-05-31,20,Chronos-LoRA-V3,5.9549078941345215,3.9129004723235385,6.708115420453572,11.370023217703995,0.0,0.0
NVDA,2018-09-21,1,Chronos-LoRA-V1,6.572633743286133,6.368597310408412,6.535972037388086,6.70392172911533,0.0,0.0
NVDA,2018-09-21,1,Chronos-LoRA-V2,6.572633743286133,6.382402357854045,6.5380797031877105,6.690408694288084,0.0,0.0
NVDA,2018-09-21,1,Chronos-LoRA-V3,6.572633743286133,6.377784816690469,6.538923008824055,6.700112445346491,0.0,0.0
NVDA,2018-09-21,5,Chronos-LoRA-V1,6.951604843139648,5.827556446111897,6.614241524565681,7.478158149449958,0.0,0.0
NVDA,2018-09-21,5,Chronos-LoRA-V2,6.951604843139648,5.877534246045032,6.624272533632611,7.431387171697022,0.0,0.0
NVDA,2018-09-21,5,Chronos-LoRA-V3,6.951604843139648,5.858253869827754,6.6209190908625875,7.463129115817189,0.0,0.0
NVDA,2018-09-21,10,Chronos-LoRA-V1,6.675538539886475,5.253484285712732,6.7220426504581745,8.518243747085757,0.0,0.0
NVDA,2018-09-21,10,Chronos-LoRA-V2,6.675538539886475,5.3195221154231636,6.7374098893875916,8.445797833284661,0.0,0.0
NVDA,2018-09-21,10,Chronos-LoRA-V3,6.675538539886475,5.285547113907723,6.73107394068804,8.513629505961994,0.0,0.0
NVDA,2018-09-21,20,Chronos-LoRA-V1,5.6689887046813965,4.24046567518905,6.930728304291979,11.143732462513123,0.0,0.0
NVDA,2018-09-21,20,Chronos-LoRA-V2,5.6689887046813965,4.346695512785362,6.958322513431912,10.907865867435056,0.0,0.0
NVDA,2018-09-21,20,Chronos-LoRA-V3,5.6689887046813965,4.296376477597214,6.947729151097674,11.086607828656218,0.0,0.0
NVDA,2019-01-17,1,Chronos-LoRA-V1,3.88586950302124,3.606332589372225,3.765205899733783,3.9187412386775127,0.0,0.0
NVDA,2019-01-17,1,Chronos-LoRA-V2,3.88586950302124,3.6461317884797997,3.767344246472897,3.8826255615018703,0.0,1.0
NVDA,2019-01-17,1,Chronos-LoRA-V3,3.88586950302124,3.6268935915227916,3.767126152154931,3.9032460227695616,0.0,0.0
NVDA,2019-01-17,5,Chronos-LoRA-V1,3.965602159500122,3.0645106304262555,3.8008347613132543,4.639860724547857,0.0,0.0
NVDA,2019-01-17,5,Chronos-LoRA-V2,3.965602159500122,3.2323969342037326,3.811674589013833,4.441172231049742,0.0,0.0
NVDA,2019-01-17,5,Chronos-LoRA-V3,3.965602159500122,3.1480529356543583,3.804819832011034,4.54004006336069,0.0,0.0
NVDA,2019-01-17,10,Chronos-LoRA-V1,3.5837748050689697,2.5926098188988886,3.8492745940449202,5.560522079257291,0.0,0.0
NVDA,2019-01-17,10,Chronos-LoRA-V2,3.5837748050689697,2.800148699604988,3.865657797674835,5.216217168283243,0.0,0.0
NVDA,2019-01-17,10,Chronos-LoRA-V3,3.5837748050689697,2.6873805725994435,3.8530920053531195,5.398920835520776,0.0,0.0
NVDA,2019-01-17,20,Chronos-LoRA-V1,3.896021842956543,1.9331021857102988,3.935839537105675,7.711388664032254,0.0,0.0
NVDA,2019-01-17,20,Chronos-LoRA-V2,3.896021842956543,2.1110411378360814,3.9630962505079848,7.154910527115166,0.0,0.0
NVDA,2019-01-17,20,Chronos-LoRA-V3,3.896021842956543,2.0188352726378698,3.942647877078586,7.450918240792849,0.0,0.0
NVDA,2019-05-13,1,Chronos-LoRA-V1,4.016536235809326,3.817325877532484,3.936996157156417,4.05668116750503,0.0,0.0
NVDA,2019-05-13,1,Chronos-LoRA-V2,4.016536235809326,3.8141810261519233,3.9383651547339396,4.058682380337214,0.0,0.0
NVDA,2019-05-13,1,Chronos-LoRA-V3,4.016536235809326,3.8215910539262,3.938620184850819,4.055464204229996,0.0,0.0
NVDA,2019-05-13,5,Chronos-LoRA-V1,3.761475563049317,3.431804096088347,3.975944043552512,4.578384950387012,0.0,0.0
